2024-05-08 19:14:14 | INFO | stdout | /mnt/bn/vl-research/workspace/boli01/projects/demos
{'model': 'llava-next-72b', 'prompt': '<|im_start|>system\nYou are a helpful assistant.<|im_end|>\n<|im_start|>user\n<image>\nWhat is the latex code for this image?<|im_end|>\n<|im_start|>assistant\n', 'temperature': 0.0, 'top_p': 0.7, 'max_new_tokens': 1024, 'stop': None, 'images': "List of 1 images: ['450ac58e36d9dd61d78c8b1247a5dffe']"}
2024-05-08 19:52:53 | INFO | gradio_web_server | The LaTeX code for the mathematical expressions in the image is as follows:

```latex
\begin{align*}
\Omega_{\ell} &= \sum_{i=1}^{d} W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)} + \sum_{i=1}^{d} W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)} + \cdots + W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)} + \cdots + W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)} \\
&= \sum_{i=1}^{d} W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)} + \sum_{i=1}^{d} W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)} + \cdots + W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)} + \cdots + W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)} \\
&= \sum_{i=1}^{d} W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)} + \sum_{i=1}^{d} W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)} + \cdots + W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)} + \cdots + W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)} \\
&= W_{\ell, i} \cdot \mathbf{1}^{\top} \cdot \mathbf{W}_{\ell}^{(i)}
\end{align*}
```

Please note that the LaTeX code provided is a transcription of the mathematical expressions shown in the image, and it may not be a complete or accurate representation of the intended mathematical content. The expressions involve summations and matrix multiplication, but without additional context, it's difficult to provide a precise interpretation of the symbols and their meaning.
2024-05-08 19:54:16 | INFO | stdout | {'text': "What's the difference between them?", 'files': ['/tmp/gradio/447d9ea0a12a7be4cf7f279dc4e667b1b938a0c2/FreQhvkWYAE91JQ.jpg', '/tmp/gradio/bd584df86fb00f971ddff082855b76179486b77a/brianbo_an_otter_is_standing_in_front_of_a_obelisk_in_fairy_tal_185a3c30-049e-47e3-95ac-c7c535a763f8.png']}
2024-05-08 19:54:18 | INFO | gradio_web_server | add_text. ip: 124.246.66.198. len: 35
2024-05-08 19:55:49 | INFO | gradio_web_server | http_bot. ip: 124.246.66.198
2024-05-08 19:55:49 | INFO | gradio_web_server | ============= template_name: qwen_1_5 =============
2024-05-08 19:55:49 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 19:55:49 | INFO | gradio_web_server | ==== request ====
{'model': 'llava-next-72b', 'prompt': "<|im_start|>system\nYou are a helpful assistant.<|im_end|>\n<|im_start|>user\n<image>\nWhat's the difference between them?<|im_end|>\n<|im_start|>assistant\n", 'temperature': 0.0, 'top_p': 0.7, 'max_new_tokens': 1024, 'stop': None, 'images': "List of 2 images: ['65751e395490de6e42d3232c62d38b49', '5ebe6fad6247a492c93f66cabd77e504']"}
2024-05-08 19:56:27 | INFO | stdout | /mnt/bn/vl-research/workspace/boli01/projects/demos
2024-05-08 19:56:27 | INFO | gradio_web_server | args: Namespace(host='0.0.0.0', port=None, controller_url='http://localhost:50010', concurrency_count=16, model_list_mode='once', share=False, moderate=False, embed=False)
2024-05-08 19:56:27 | INFO | gradio_web_server | Models: ['llava-next-72b']
2024-05-08 19:56:27 | INFO | gradio_web_server | Namespace(host='0.0.0.0', port=None, controller_url='http://localhost:50010', concurrency_count=16, model_list_mode='once', share=False, moderate=False, embed=False)
2024-05-08 19:56:27 | INFO | stdout | Running on local URL:  http://0.0.0.0:7860
2024-05-08 19:56:28 | INFO | stdout | 
2024-05-08 19:56:28 | INFO | stdout | To create a public link, set `share=True` in `launch()`.
2024-05-08 19:56:34 | INFO | gradio_web_server | load_demo. ip: 124.246.66.198. params: {}
2024-05-08 19:56:40 | INFO | stdout | {'text': '请针对于这幅画写一首中文古诗。', 'files': ['/tmp/gradio/0266b3f7b9311a93f0f38bc8cf0698b019c829b1/user_example_09.jpg']}
2024-05-08 19:56:40 | INFO | gradio_web_server | add_text. ip: 124.246.66.198. len: 15
2024-05-08 19:56:43 | INFO | gradio_web_server | http_bot. ip: 124.246.66.198
2024-05-08 19:56:43 | INFO | gradio_web_server | ============= template_name: qwen_1_5 =============
2024-05-08 19:56:43 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 19:56:43 | INFO | gradio_web_server | ==== request ====
{'model': 'llava-next-72b', 'prompt': '<|im_start|>system\nYou are a helpful assistant.<|im_end|>\n<|im_start|>user\n<image>\n请针对于这幅画写一首中文古诗。<|im_end|>\n<|im_start|>assistant\n', 'temperature': 0.0, 'top_p': 0.7, 'max_new_tokens': 1024, 'stop': None, 'images': "List of 1 images: ['14dc2eeafa58f977589b57749e8b0eeb']"}
2024-05-08 19:56:50 | INFO | gradio_web_server | 星河灿烂，月光洒落，
山丘静谧，村庄安详。
梵高笔下，色彩斑斓，
描绘星空，尽展辉煌。

夜幕降临，月升天际，
繁星点点，如梦似幻。
梵高之笔，挥洒自如，
尽展宇宙，无尽奥秘。

山丘起伏，村庄静谧，
梵高之心，尽展眼前。
星空灿烂，月光洒落，
尽展梵高，艺术魅力。
2024-05-08 19:57:05 | INFO | stdout | {'text': "What's the difference between them?", 'files': ['/tmp/gradio/447d9ea0a12a7be4cf7f279dc4e667b1b938a0c2/FreQhvkWYAE91JQ.jpg', '/tmp/gradio/bd584df86fb00f971ddff082855b76179486b77a/brianbo_an_otter_is_standing_in_front_of_a_obelisk_in_fairy_tal_185a3c30-049e-47e3-95ac-c7c535a763f8.png']}
2024-05-08 19:57:05 | INFO | gradio_web_server | add_text. ip: 124.246.66.198. len: 35
2024-05-08 19:57:05 | INFO | gradio_web_server | http_bot. ip: 124.246.66.198
2024-05-08 19:57:05 | INFO | gradio_web_server | ============= template_name: qwen_1_5 =============
2024-05-08 19:57:05 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 19:57:05 | INFO | gradio_web_server | ==== request ====
{'model': 'llava-next-72b', 'prompt': "<|im_start|>system\nYou are a helpful assistant.<|im_end|>\n<|im_start|>user\n<image><image>\nWhat's the difference between them?<|im_end|>\n<|im_start|>assistant\n", 'temperature': 0.0, 'top_p': 0.7, 'max_new_tokens': 1024, 'stop': None, 'images': "List of 2 images: ['65751e395490de6e42d3232c62d38b49', '5ebe6fad6247a492c93f66cabd77e504']"}
2024-05-08 19:59:13 | INFO | stdout | Keyboard interruption in main thread... closing server.
2024-05-08 19:59:14 | ERROR | stderr | Traceback (most recent call last):
2024-05-08 19:59:14 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/blocks.py", line 2553, in block_thread
2024-05-08 19:59:14 | ERROR | stderr |     time.sleep(0.1)
2024-05-08 19:59:14 | ERROR | stderr | KeyboardInterrupt
2024-05-08 19:59:14 | ERROR | stderr | 
2024-05-08 19:59:14 | ERROR | stderr | During handling of the above exception, another exception occurred:
2024-05-08 19:59:14 | ERROR | stderr | 
2024-05-08 19:59:14 | ERROR | stderr | Traceback (most recent call last):
2024-05-08 19:59:14 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/runpy.py", line 196, in _run_module_as_main
2024-05-08 19:59:14 | ERROR | stderr |     return _run_code(code, main_globals, None,
2024-05-08 19:59:14 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/runpy.py", line 86, in _run_code
2024-05-08 19:59:14 | ERROR | stderr |     exec(code, run_globals)
2024-05-08 19:59:14 | ERROR | stderr |   File "/home/tiger/.cursor-server/extensions/ms-python.python-2023.22.1/pythonFiles/lib/python/debugpy/adapter/../../debugpy/launcher/../../debugpy/__main__.py", line 39, in <module>
2024-05-08 19:59:14 | ERROR | stderr |     cli.main()
2024-05-08 19:59:14 | ERROR | stderr |   File "/home/tiger/.cursor-server/extensions/ms-python.python-2023.22.1/pythonFiles/lib/python/debugpy/adapter/../../debugpy/launcher/../../debugpy/../debugpy/server/cli.py", line 430, in main
2024-05-08 19:59:14 | ERROR | stderr |     run()
2024-05-08 19:59:14 | ERROR | stderr |   File "/home/tiger/.cursor-server/extensions/ms-python.python-2023.22.1/pythonFiles/lib/python/debugpy/adapter/../../debugpy/launcher/../../debugpy/../debugpy/server/cli.py", line 284, in run_file
2024-05-08 19:59:14 | ERROR | stderr |     runpy.run_path(target, run_name="__main__")
2024-05-08 19:59:14 | ERROR | stderr |   File "/home/tiger/.cursor-server/extensions/ms-python.python-2023.22.1/pythonFiles/lib/python/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_runpy.py", line 321, in run_path
2024-05-08 19:59:14 | ERROR | stderr |     return _run_module_code(code, init_globals, run_name,
2024-05-08 19:59:14 | ERROR | stderr |   File "/home/tiger/.cursor-server/extensions/ms-python.python-2023.22.1/pythonFiles/lib/python/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_runpy.py", line 135, in _run_module_code
2024-05-08 19:59:14 | ERROR | stderr |     _run_code(code, mod_globals, init_globals,
2024-05-08 19:59:14 | ERROR | stderr |   File "/home/tiger/.cursor-server/extensions/ms-python.python-2023.22.1/pythonFiles/lib/python/debugpy/_vendored/pydevd/_pydevd_bundle/pydevd_runpy.py", line 124, in _run_code
2024-05-08 19:59:14 | ERROR | stderr |     exec(code, run_globals)
2024-05-08 19:59:14 | ERROR | stderr |   File "/mnt/bn/vl-research/workspace/boli01/projects/demos/serve/gradio_web_server.py", line 606, in <module>
2024-05-08 19:59:14 | ERROR | stderr |     demo.queue(api_open=False).launch(
2024-05-08 19:59:14 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/blocks.py", line 2458, in launch
2024-05-08 19:59:14 | ERROR | stderr |     self.block_thread()
2024-05-08 19:59:14 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/blocks.py", line 2557, in block_thread
2024-05-08 19:59:14 | ERROR | stderr |     self.server.close()
2024-05-08 19:59:14 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/http_server.py", line 68, in close
2024-05-08 19:59:14 | ERROR | stderr |     self.thread.join(timeout=5)
2024-05-08 19:59:14 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/threading.py", line 1100, in join
2024-05-08 19:59:14 | ERROR | stderr |     self._wait_for_tstate_lock(timeout=max(timeout, 0))
2024-05-08 19:59:14 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/threading.py", line 1116, in _wait_for_tstate_lock
2024-05-08 19:59:14 | ERROR | stderr |     if lock.acquire(block, timeout):
2024-05-08 19:59:14 | ERROR | stderr | KeyboardInterrupt
2024-05-08 19:59:14 | ERROR | stderr | Exception ignored in: <module 'threading' from '/home/tiger/miniconda3/envs/sglang/lib/python3.10/threading.py'>
2024-05-08 19:59:14 | ERROR | stderr | Traceback (most recent call last):
2024-05-08 19:59:14 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/threading.py", line 1567, in _shutdown
2024-05-08 19:59:14 | ERROR | stderr |     lock.acquire()
2024-05-08 19:59:14 | ERROR | stderr | KeyboardInterrupt:
2024-05-08 19:59:30 | INFO | stdout | /mnt/bn/vl-research/workspace/boli01/projects/demos
2024-05-08 19:59:30 | INFO | gradio_web_server | args: Namespace(host='0.0.0.0', port=None, controller_url='http://localhost:50010', concurrency_count=16, model_list_mode='reload', share=False, moderate=False, embed=False)
2024-05-08 19:59:31 | INFO | gradio_web_server | Models: ['llava-next-72b']
2024-05-08 19:59:31 | INFO | gradio_web_server | Namespace(host='0.0.0.0', port=None, controller_url='http://localhost:50010', concurrency_count=16, model_list_mode='reload', share=False, moderate=False, embed=False)
2024-05-08 19:59:31 | INFO | stdout | Running on local URL:  http://0.0.0.0:7860
2024-05-08 19:59:31 | INFO | stdout | 
2024-05-08 19:59:31 | INFO | stdout | To create a public link, set `share=True` in `launch()`.
2024-05-08 20:05:21 | INFO | gradio_web_server | load_demo. ip: 124.246.66.198
2024-05-08 20:05:21 | INFO | gradio_web_server | Models: []
2024-05-08 20:05:21 | ERROR | stderr | /home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/components/dropdown.py:179: UserWarning: The value passed into gr.Dropdown() is not in the list of choices. Please update the list of choices to include:  or set allow_custom_value=True.
2024-05-08 20:05:21 | ERROR | stderr |   warnings.warn(
2024-05-08 20:06:27 | INFO | stdout | Keyboard interruption in main thread... closing server.
2024-05-08 20:06:28 | ERROR | stderr | Traceback (most recent call last):
2024-05-08 20:06:28 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/blocks.py", line 2553, in block_thread
2024-05-08 20:06:28 | ERROR | stderr |     time.sleep(0.1)
2024-05-08 20:06:28 | ERROR | stderr | KeyboardInterrupt
2024-05-08 20:06:28 | ERROR | stderr | 
2024-05-08 20:06:28 | ERROR | stderr | During handling of the above exception, another exception occurred:
2024-05-08 20:06:28 | ERROR | stderr | 
2024-05-08 20:06:28 | ERROR | stderr | Traceback (most recent call last):
2024-05-08 20:06:28 | ERROR | stderr |   File "/mnt/bn/vl-research/workspace/boli01/projects/demos/serve/gradio_web_server.py", line 606, in <module>
2024-05-08 20:06:28 | ERROR | stderr |     demo.queue(api_open=False).launch(
2024-05-08 20:06:28 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/blocks.py", line 2458, in launch
2024-05-08 20:06:28 | ERROR | stderr |     self.block_thread()
2024-05-08 20:06:28 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/blocks.py", line 2557, in block_thread
2024-05-08 20:06:28 | ERROR | stderr |     self.server.close()
2024-05-08 20:06:28 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/http_server.py", line 68, in close
2024-05-08 20:06:28 | ERROR | stderr |     self.thread.join(timeout=5)
2024-05-08 20:06:28 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/threading.py", line 1100, in join
2024-05-08 20:06:28 | ERROR | stderr |     self._wait_for_tstate_lock(timeout=max(timeout, 0))
2024-05-08 20:06:28 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/threading.py", line 1116, in _wait_for_tstate_lock
2024-05-08 20:06:28 | ERROR | stderr |     if lock.acquire(block, timeout):
2024-05-08 20:06:28 | ERROR | stderr | KeyboardInterrupt
2024-05-08 20:10:54 | INFO | stdout | /mnt/bn/vl-research/workspace/boli01/projects/demos
2024-05-08 20:10:54 | INFO | gradio_web_server | args: Namespace(host='0.0.0.0', port=None, controller_url='http://localhost:50020', concurrency_count=16, model_list_mode='reload', share=False, moderate=False, embed=False)
2024-05-08 20:10:54 | INFO | gradio_web_server | Models: ['llava-next-72b']
2024-05-08 20:10:54 | INFO | gradio_web_server | Namespace(host='0.0.0.0', port=None, controller_url='http://localhost:50020', concurrency_count=16, model_list_mode='reload', share=False, moderate=False, embed=False)
2024-05-08 20:10:55 | INFO | stdout | Running on local URL:  http://0.0.0.0:7860
2024-05-08 20:10:55 | INFO | stdout | 
2024-05-08 20:10:55 | INFO | stdout | To create a public link, set `share=True` in `launch()`.
2024-05-08 20:12:39 | INFO | gradio_web_server | load_demo. ip: 24.240.45.225
2024-05-08 20:12:39 | INFO | gradio_web_server | Models: ['llava-next-72b']
2024-05-08 20:12:52 | INFO | stdout | {'text': '这个是什么猫？它在干啥？', 'files': ['/tmp/gradio/3c94cf4ccdbb877666285b42dd9263073d1fa19c/user_example_07.jpg']}
2024-05-08 20:12:52 | INFO | gradio_web_server | add_text. ip: 24.240.45.225. len: 12
2024-05-08 20:12:52 | ERROR | stderr | Traceback (most recent call last):
2024-05-08 20:12:52 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/PIL/JpegImagePlugin.py", line 650, in _save
2024-05-08 20:12:52 | ERROR | stderr |     rawmode = RAWMODE[im.mode]
2024-05-08 20:12:52 | ERROR | stderr | KeyError: 'RGBA'
2024-05-08 20:12:52 | ERROR | stderr | 
2024-05-08 20:12:52 | ERROR | stderr | The above exception was the direct cause of the following exception:
2024-05-08 20:12:52 | ERROR | stderr | 
2024-05-08 20:12:52 | ERROR | stderr | Traceback (most recent call last):
2024-05-08 20:12:52 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/routes.py", line 733, in predict
2024-05-08 20:12:52 | ERROR | stderr |     output = await route_utils.call_process_api(
2024-05-08 20:12:52 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/route_utils.py", line 270, in call_process_api
2024-05-08 20:12:52 | ERROR | stderr |     output = await app.get_blocks().process_api(
2024-05-08 20:12:52 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/blocks.py", line 1847, in process_api
2024-05-08 20:12:52 | ERROR | stderr |     result = await self.call_function(
2024-05-08 20:12:52 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/blocks.py", line 1433, in call_function
2024-05-08 20:12:52 | ERROR | stderr |     prediction = await anyio.to_thread.run_sync(
2024-05-08 20:12:52 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/anyio/to_thread.py", line 56, in run_sync
2024-05-08 20:12:52 | ERROR | stderr |     return await get_async_backend().run_sync_in_worker_thread(
2024-05-08 20:12:52 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/anyio/_backends/_asyncio.py", line 2144, in run_sync_in_worker_thread
2024-05-08 20:12:52 | ERROR | stderr |     return await future
2024-05-08 20:12:52 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/anyio/_backends/_asyncio.py", line 851, in run
2024-05-08 20:12:52 | ERROR | stderr |     result = context.run(func, *args)
2024-05-08 20:12:52 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/utils.py", line 805, in wrapper
2024-05-08 20:12:52 | ERROR | stderr |     response = f(*args, **kwargs)
2024-05-08 20:12:52 | ERROR | stderr |   File "/mnt/bn/vl-research/workspace/boli01/projects/demos/serve/gradio_web_server.py", line 160, in add_text
2024-05-08 20:12:52 | ERROR | stderr |     return (state, state.to_gradio_chatbot(), gr.MultimodalTextbox(value=None, interactive=True), None) + (disable_btn,) * 5
2024-05-08 20:12:52 | ERROR | stderr |   File "/mnt/bn/vl-research/workspace/boli01/projects/LLaVA_Next/llava/conversation.py", line 250, in to_gradio_chatbot
2024-05-08 20:12:52 | ERROR | stderr |     img_b64_str = self.process_image(img, "Default", return_pil=False, image_format="JPEG")
2024-05-08 20:12:52 | ERROR | stderr |   File "/mnt/bn/vl-research/workspace/boli01/projects/LLaVA_Next/llava/conversation.py", line 220, in process_image
2024-05-08 20:12:52 | ERROR | stderr |     image.save(buffered, format=image_format)
2024-05-08 20:12:52 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/PIL/Image.py", line 2459, in save
2024-05-08 20:12:52 | ERROR | stderr |     save_handler(self, fp, filename)
2024-05-08 20:12:52 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/PIL/JpegImagePlugin.py", line 653, in _save
2024-05-08 20:12:52 | ERROR | stderr |     raise OSError(msg) from e
2024-05-08 20:12:52 | ERROR | stderr | OSError: cannot write mode RGBA as JPEG
2024-05-08 20:12:52 | INFO | gradio_web_server | http_bot. ip: 24.240.45.225
2024-05-08 20:12:52 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 20:12:52 | INFO | gradio_web_server | ==== request ====
{'model': 'llava-next-72b', 'prompt': "A chat between a curious human and an artificial intelligence assistant. The assistant gives helpful, detailed, and polite answers to the human's questions.###Human: What are the key differences between renewable and non-renewable energy sources?###Assistant: Renewable energy sources are those that can be replenished naturally in a relatively short amount of time, such as solar, wind, hydro, geothermal, and biomass. Non-renewable energy sources, on the other hand, are finite and will eventually be depleted, such as coal, oil, and natural gas. Here are some key differences between renewable and non-renewable energy sources:\n1. Availability: Renewable energy sources are virtually inexhaustible, while non-renewable energy sources are finite and will eventually run out.\n2. Environmental impact: Renewable energy sources have a much lower environmental impact than non-renewable sources, which can lead to air and water pollution, greenhouse gas emissions, and other negative effects.\n3. Cost: Renewable energy sources can be more expensive to initially set up, but they typically have lower operational costs than non-renewable sources.\n4. Reliability: Renewable energy sources are often more reliable and can be used in more remote locations than non-renewable sources.\n5. Flexibility: Renewable energy sources are often more flexible and can be adapted to different situations and needs, while non-renewable sources are more rigid and inflexible.\n6. Sustainability: Renewable energy sources are more sustainable over the long term, while non-renewable sources are not, and their depletion can lead to economic and social instability.\n###", 'temperature': 0.0, 'top_p': 0.7, 'max_new_tokens': 1024, 'stop': '###', 'images': 'List of 0 images: []'}
2024-05-08 20:12:52 | INFO | gradio_web_server | Human:
2024-05-08 20:12:54 | INFO | stdout | {'text': '这个是什么猫？它在干啥？', 'files': ['/tmp/gradio/3c94cf4ccdbb877666285b42dd9263073d1fa19c/user_example_07.jpg']}
2024-05-08 20:12:54 | INFO | gradio_web_server | add_text. ip: 24.240.45.225. len: 12
2024-05-08 20:12:55 | ERROR | stderr | Traceback (most recent call last):
2024-05-08 20:12:55 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/PIL/JpegImagePlugin.py", line 650, in _save
2024-05-08 20:12:55 | ERROR | stderr |     rawmode = RAWMODE[im.mode]
2024-05-08 20:12:55 | ERROR | stderr | KeyError: 'RGBA'
2024-05-08 20:12:55 | ERROR | stderr | 
2024-05-08 20:12:55 | ERROR | stderr | The above exception was the direct cause of the following exception:
2024-05-08 20:12:55 | ERROR | stderr | 
2024-05-08 20:12:55 | ERROR | stderr | Traceback (most recent call last):
2024-05-08 20:12:55 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/routes.py", line 733, in predict
2024-05-08 20:12:55 | ERROR | stderr |     output = await route_utils.call_process_api(
2024-05-08 20:12:55 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/route_utils.py", line 270, in call_process_api
2024-05-08 20:12:55 | ERROR | stderr |     output = await app.get_blocks().process_api(
2024-05-08 20:12:55 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/blocks.py", line 1847, in process_api
2024-05-08 20:12:55 | ERROR | stderr |     result = await self.call_function(
2024-05-08 20:12:55 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/blocks.py", line 1433, in call_function
2024-05-08 20:12:55 | ERROR | stderr |     prediction = await anyio.to_thread.run_sync(
2024-05-08 20:12:55 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/anyio/to_thread.py", line 56, in run_sync
2024-05-08 20:12:55 | ERROR | stderr |     return await get_async_backend().run_sync_in_worker_thread(
2024-05-08 20:12:55 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/anyio/_backends/_asyncio.py", line 2144, in run_sync_in_worker_thread
2024-05-08 20:12:55 | ERROR | stderr |     return await future
2024-05-08 20:12:55 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/anyio/_backends/_asyncio.py", line 851, in run
2024-05-08 20:12:55 | ERROR | stderr |     result = context.run(func, *args)
2024-05-08 20:12:55 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/gradio/utils.py", line 805, in wrapper
2024-05-08 20:12:55 | ERROR | stderr |     response = f(*args, **kwargs)
2024-05-08 20:12:55 | ERROR | stderr |   File "/mnt/bn/vl-research/workspace/boli01/projects/demos/serve/gradio_web_server.py", line 160, in add_text
2024-05-08 20:12:55 | ERROR | stderr |     return (state, state.to_gradio_chatbot(), gr.MultimodalTextbox(value=None, interactive=True), None) + (disable_btn,) * 5
2024-05-08 20:12:55 | ERROR | stderr |   File "/mnt/bn/vl-research/workspace/boli01/projects/LLaVA_Next/llava/conversation.py", line 250, in to_gradio_chatbot
2024-05-08 20:12:55 | ERROR | stderr |     img_b64_str = self.process_image(img, "Default", return_pil=False, image_format="JPEG")
2024-05-08 20:12:55 | ERROR | stderr |   File "/mnt/bn/vl-research/workspace/boli01/projects/LLaVA_Next/llava/conversation.py", line 220, in process_image
2024-05-08 20:12:55 | ERROR | stderr |     image.save(buffered, format=image_format)
2024-05-08 20:12:55 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/PIL/Image.py", line 2459, in save
2024-05-08 20:12:55 | ERROR | stderr |     save_handler(self, fp, filename)
2024-05-08 20:12:55 | ERROR | stderr |   File "/home/tiger/miniconda3/envs/sglang/lib/python3.10/site-packages/PIL/JpegImagePlugin.py", line 653, in _save
2024-05-08 20:12:55 | ERROR | stderr |     raise OSError(msg) from e
2024-05-08 20:12:55 | ERROR | stderr | OSError: cannot write mode RGBA as JPEG
2024-05-08 20:12:55 | INFO | gradio_web_server | http_bot. ip: 24.240.45.225
2024-05-08 20:12:55 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 20:12:55 | INFO | gradio_web_server | ==== request ====
{'model': 'llava-next-72b', 'prompt': "A chat between a curious human and an artificial intelligence assistant. The assistant gives helpful, detailed, and polite answers to the human's questions.###Human: What are the key differences between renewable and non-renewable energy sources?###Assistant: Human:###", 'temperature': 0.0, 'top_p': 0.7, 'max_new_tokens': 1024, 'stop': '###', 'images': 'List of 0 images: []'}
2024-05-08 20:12:55 | INFO | gradio_web_server | None
2024-05-08 20:12:56 | INFO | gradio_web_server | load_demo. ip: 24.240.45.225
2024-05-08 20:12:56 | INFO | gradio_web_server | Models: ['llava-next-72b']
2024-05-08 20:12:58 | INFO | stdout | {'text': '请针对于这幅画写一首中文古诗。', 'files': ['/tmp/gradio/0266b3f7b9311a93f0f38bc8cf0698b019c829b1/user_example_09.jpg']}
2024-05-08 20:12:58 | INFO | gradio_web_server | add_text. ip: 24.240.45.225. len: 15
2024-05-08 20:12:58 | INFO | gradio_web_server | http_bot. ip: 24.240.45.225
2024-05-08 20:12:58 | INFO | gradio_web_server | ============= template_name: qwen_1_5 =============
2024-05-08 20:12:58 | INFO | gradio_web_server | model_name: llava-next-72b, worker_addr: http://localhost:40000
2024-05-08 20:12:58 | INFO | gradio_web_server | ==== request ====
